epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,experiment
112,1792.74,0.7329,0.23543,1.26335,0.98788,0.9889,0.99198,0.77722,0.78315,0.08828,1.42106,0.000140652,0.000140652,0.000140652,Baseline+CBAM+BiFPN+Focal
113,1808.79,0.72837,0.2265,1.25909,0.98688,0.98624,0.99177,0.77542,0.78817,0.08106,1.41209,0.000137181,0.000137181,0.000137181,Baseline+CBAM+BiFPN+Focal
114,1824.14,0.71613,0.21987,1.2485,0.98731,0.98577,0.99095,0.77734,0.77893,0.08157,1.41764,0.000133709,0.000133709,0.000133709,Baseline+CBAM+BiFPN+Focal
115,1840.45,0.71796,0.22182,1.25363,0.98495,0.98747,0.99175,0.77745,0.78112,0.08013,1.41331,0.000130238,0.000130238,0.000130238,Baseline+CBAM+BiFPN+Focal
116,1856.41,0.72617,0.22029,1.25208,0.98795,0.98651,0.99209,0.77912,0.77894,0.08163,1.41454,0.000126766,0.000126766,0.000126766,Baseline+CBAM+BiFPN+Focal
117,1870.68,0.72249,0.22225,1.25622,0.98833,0.98617,0.9919,0.77591,0.77663,0.08216,1.41595,0.000123294,0.000123294,0.000123294,Baseline+CBAM+BiFPN+Focal
118,1887.11,0.7176,0.21655,1.25008,0.98874,0.98728,0.99168,0.77471,0.79358,0.07737,1.42616,0.000119823,0.000119823,0.000119823,Baseline+CBAM+BiFPN+Focal
119,1903.8,0.71328,0.21921,1.2507,0.98725,0.98629,0.99096,0.7742,0.77668,0.07893,1.41726,0.000116351,0.000116351,0.000116351,Baseline+CBAM+BiFPN+Focal
120,1920.38,0.71269,0.22059,1.25022,0.99051,0.98791,0.99178,0.7814,0.77377,0.07883,1.41031,0.00011288,0.00011288,0.00011288,Baseline+CBAM+BiFPN+Focal
121,1937.03,0.71382,0.21966,1.24303,0.9865,0.98952,0.99106,0.77834,0.77329,0.08199,1.41254,0.000109408,0.000109408,0.000109408,Baseline+CBAM+BiFPN+Focal
122,1953.47,0.71267,0.22306,1.24644,0.98903,0.98723,0.99071,0.77705,0.76995,0.08153,1.41575,0.000105936,0.000105936,0.000105936,Baseline+CBAM+BiFPN+Focal
123,1969.92,0.71275,0.2162,1.24696,0.98849,0.98607,0.99092,0.77745,0.77603,0.08143,1.4119,0.000102465,0.000102465,0.000102465,Baseline+CBAM+BiFPN+Focal
124,1986.17,0.70637,0.21471,1.23601,0.98866,0.98502,0.98921,0.77811,0.77243,0.08344,1.40972,9.89932e-05,9.89932e-05,9.89932e-05,Baseline+CBAM+BiFPN+Focal
125,2002.66,0.71087,0.22051,1.24854,0.98873,0.98828,0.99104,0.77641,0.77925,0.08098,1.41306,9.55216e-05,9.55216e-05,9.55216e-05,Baseline+CBAM+BiFPN+Focal
126,2019.1,0.70858,0.21671,1.2441,0.98874,0.98775,0.99147,0.77826,0.77776,0.0794,1.41205,9.205e-05,9.205e-05,9.205e-05,Baseline+CBAM+BiFPN+Focal
127,2035.51,0.70599,0.21236,1.23997,0.99032,0.98676,0.99102,0.776,0.77737,0.08179,1.42128,8.85784e-05,8.85784e-05,8.85784e-05,Baseline+CBAM+BiFPN+Focal
128,2052.19,0.70345,0.2139,1.23484,0.98911,0.98607,0.99084,0.77905,0.77921,0.08097,1.41368,8.51068e-05,8.51068e-05,8.51068e-05,Baseline+CBAM+BiFPN+Focal
129,2068.69,0.69744,0.21237,1.23421,0.98952,0.98681,0.99068,0.77784,0.77898,0.08218,1.41637,8.16352e-05,8.16352e-05,8.16352e-05,Baseline+CBAM+BiFPN+Focal
130,2084.88,0.70346,0.2143,1.24089,0.98861,0.98758,0.9906,0.7774,0.77855,0.07987,1.41812,7.81636e-05,7.81636e-05,7.81636e-05,Baseline+CBAM+BiFPN+Focal
131,2101.39,0.70006,0.21415,1.23854,0.98834,0.98676,0.99063,0.77541,0.78136,0.07974,1.41855,7.4692e-05,7.4692e-05,7.4692e-05,Baseline+CBAM+BiFPN+Focal
132,2118.1,0.70112,0.21198,1.23561,0.9875,0.98577,0.98996,0.77524,0.77643,0.07966,1.41325,7.12204e-05,7.12204e-05,7.12204e-05,Baseline+CBAM+BiFPN+Focal
133,2134.29,0.69756,0.20482,1.22998,0.98777,0.98477,0.98964,0.77403,0.77718,0.07786,1.41869,6.77488e-05,6.77488e-05,6.77488e-05,Baseline+CBAM+BiFPN+Focal
134,2150.76,0.6951,0.21285,1.22882,0.98982,0.98455,0.99084,0.77558,0.78063,0.07878,1.4178,6.42772e-05,6.42772e-05,6.42772e-05,Baseline+CBAM+BiFPN+Focal
135,2167.24,0.69994,0.21563,1.23014,0.98957,0.98627,0.99113,0.77921,0.77452,0.07866,1.41524,6.08056e-05,6.08056e-05,6.08056e-05,Baseline+CBAM+BiFPN+Focal
136,2183.97,0.69805,0.21023,1.23218,0.99013,0.98638,0.99149,0.77713,0.77613,0.07815,1.41985,5.7334e-05,5.7334e-05,5.7334e-05,Baseline+CBAM+BiFPN+Focal
137,2199.89,0.69415,0.20773,1.23017,0.99099,0.98707,0.99163,0.77542,0.78137,0.07302,1.42113,5.38624e-05,5.38624e-05,5.38624e-05,Baseline+CBAM+BiFPN+Focal
138,2215.86,0.69434,0.2082,1.22982,0.99023,0.98662,0.99109,0.77535,0.77844,0.07369,1.42014,5.03908e-05,5.03908e-05,5.03908e-05,Baseline+CBAM+BiFPN+Focal
139,2231.81,0.6948,0.209,1.22862,0.99012,0.98766,0.99089,0.7754,0.78168,0.07295,1.421,4.69192e-05,4.69192e-05,4.69192e-05,Baseline+CBAM+BiFPN+Focal
140,2247.97,0.69269,0.20933,1.22719,0.99027,0.98828,0.99109,0.77617,0.77768,0.07325,1.41625,4.34476e-05,4.34476e-05,4.34476e-05,Baseline+CBAM+BiFPN+Focal
141,2265.64,0.61003,0.13729,1.16115,0.98925,0.98726,0.99114,0.77336,0.77917,0.07449,1.4301,3.9976e-05,3.9976e-05,3.9976e-05,Baseline+CBAM+BiFPN+Focal
142,2282.37,0.59689,0.13163,1.14792,0.9882,0.98864,0.99017,0.77296,0.78396,0.07486,1.43069,3.65044e-05,3.65044e-05,3.65044e-05,Baseline+CBAM+BiFPN+Focal
143,2298.95,0.59631,0.13255,1.14928,0.98843,0.98687,0.98981,0.77479,0.78174,0.07536,1.42865,3.30328e-05,3.30328e-05,3.30328e-05,Baseline+CBAM+BiFPN+Focal
144,2315.48,0.59105,0.12623,1.14022,0.9884,0.98851,0.98989,0.77236,0.781,0.0754,1.42499,2.95612e-05,2.95612e-05,2.95612e-05,Baseline+CBAM+BiFPN+Focal
145,2332.18,0.5902,0.12647,1.14122,0.9885,0.98692,0.98962,0.77283,0.78111,0.07506,1.42815,2.60896e-05,2.60896e-05,2.60896e-05,Baseline+CBAM+BiFPN+Focal
146,2349.01,0.58498,0.12725,1.14404,0.98631,0.98878,0.98956,0.77249,0.78157,0.07452,1.43034,2.2618e-05,2.2618e-05,2.2618e-05,Baseline+CBAM+BiFPN+Focal
147,2365.54,0.58606,0.12808,1.14246,0.98731,0.98747,0.9899,0.77362,0.78065,0.07517,1.43306,1.91464e-05,1.91464e-05,1.91464e-05,Baseline+CBAM+BiFPN+Focal
148,2382.53,0.58746,0.12909,1.14173,0.98469,0.9899,0.98996,0.7735,0.78194,0.07371,1.43204,1.56748e-05,1.56748e-05,1.56748e-05,Baseline+CBAM+BiFPN+Focal
149,2399.08,0.58359,0.12757,1.1351,0.98483,0.9913,0.99038,0.77178,0.78161,0.07445,1.4306,1.22032e-05,1.22032e-05,1.22032e-05,Baseline+CBAM+BiFPN+Focal
150,2414.35,0.58387,0.12434,1.13805,0.98416,0.99211,0.99025,0.77237,0.78242,0.07462,1.43226,8.7316e-06,8.7316e-06,8.7316e-06,Baseline+CBAM+BiFPN+Focal
1,45.6474,2.63912,3.60122,3.45936,0.04269,0.60929,0.04958,0.01689,1.96796,6.38179,2.43744,0.000174406,0.000174406,0.000174406,FullModel
2,63.6586,1.51864,1.52373,2.08408,0.07087,0.65345,0.09147,0.05895,1.1167,1.40339,1.61634,0.000347431,0.000347431,0.000347431,FullModel
3,81.4406,1.25244,1.39999,1.76661,0.08399,0.60536,0.12835,0.08954,0.93852,1.24252,1.49972,0.000518141,0.000518141,0.000518141,FullModel
4,98.9843,1.15747,1.3356,1.67123,0.13833,0.73695,0.19105,0.13424,0.90623,1.16922,1.42295,0.000515585,0.000515585,0.000515585,FullModel
5,115.799,1.09733,1.25318,1.60735,0.17395,0.5904,0.25613,0.17532,0.96588,1.08094,1.44781,0.000512114,0.000512114,0.000512114,FullModel
6,130.604,1.06541,1.19719,1.56874,0.23072,0.64868,0.34656,0.24782,0.8224,0.98682,1.38066,0.000508642,0.000508642,0.000508642,FullModel
7,144.957,1.04454,1.13771,1.54627,0.24167,0.68056,0.35752,0.25231,0.89152,1.05215,1.39492,0.00050517,0.00050517,0.00050517,FullModel
8,157.81,1.02685,1.10446,1.53697,0.35891,0.65675,0.50575,0.36248,0.81906,0.87702,1.37415,0.000501699,0.000501699,0.000501699,FullModel
9,171.004,0.99532,1.04932,1.50117,0.35124,0.68585,0.52979,0.38349,0.80908,0.82275,1.37492,0.000498227,0.000498227,0.000498227,FullModel
10,188.267,0.99537,0.99774,1.50225,0.49912,0.7118,0.62152,0.45412,0.78344,0.79024,1.33411,0.000494756,0.000494756,0.000494756,FullModel
11,205.943,0.97829,0.9576,1.48827,0.49386,0.71954,0.62739,0.46288,0.8223,0.74768,1.36393,0.000491284,0.000491284,0.000491284,FullModel
12,223.283,0.98655,0.93075,1.49305,0.5396,0.72502,0.66824,0.49749,0.78582,0.72268,1.3532,0.000487812,0.000487812,0.000487812,FullModel
13,239.062,0.97379,0.88885,1.4816,0.57728,0.77008,0.72031,0.53548,0.79886,0.66697,1.3611,0.000484341,0.000484341,0.000484341,FullModel
14,256.716,0.96042,0.86683,1.46602,0.7036,0.78184,0.79559,0.59488,0.83364,0.59697,1.35742,0.000480869,0.000480869,0.000480869,FullModel
15,274.474,0.95778,0.8379,1.46202,0.66566,0.823,0.84951,0.64051,0.76733,0.58769,1.31374,0.000477398,0.000477398,0.000477398,FullModel
16,292.049,0.95748,0.81491,1.45998,0.64521,0.79941,0.77567,0.58279,0.78883,0.64904,1.36327,0.000473926,0.000473926,0.000473926,FullModel
17,309.555,0.94268,0.78687,1.45536,0.68803,0.80883,0.81364,0.61914,0.78054,0.56824,1.34761,0.000470454,0.000470454,0.000470454,FullModel
18,326.877,0.93886,0.77535,1.44817,0.78474,0.85528,0.89002,0.66943,0.79898,0.4956,1.35183,0.000466983,0.000466983,0.000466983,FullModel
19,344.49,0.94011,0.76764,1.44797,0.70235,0.79773,0.82087,0.62211,0.79118,0.5481,1.35408,0.000463511,0.000463511,0.000463511,FullModel
20,362.04,0.93591,0.75918,1.44278,0.85631,0.88386,0.93163,0.70868,0.7803,0.45154,1.35375,0.00046004,0.00046004,0.00046004,FullModel
21,379.687,0.93237,0.73856,1.44814,0.76816,0.84684,0.87531,0.66883,0.77061,0.52295,1.31496,0.000456568,0.000456568,0.000456568,FullModel
22,397.139,0.92974,0.72847,1.44385,0.77363,0.85613,0.89881,0.68644,0.77742,0.49436,1.34618,0.000453096,0.000453096,0.000453096,FullModel
23,414.432,0.92965,0.7175,1.43733,0.84502,0.8793,0.93881,0.70956,0.80872,0.45506,1.35252,0.000449625,0.000449625,0.000449625,FullModel
24,431.967,0.914,0.70182,1.43342,0.74298,0.8163,0.83054,0.63494,0.78619,0.5156,1.35337,0.000446153,0.000446153,0.000446153,FullModel
25,449.449,0.92682,0.69355,1.44148,0.83719,0.85998,0.91682,0.70338,0.78048,0.43867,1.35024,0.000442682,0.000442682,0.000442682,FullModel
26,466.992,0.92536,0.6773,1.44011,0.87902,0.88262,0.95158,0.73009,0.76932,0.39796,1.3546,0.00043921,0.00043921,0.00043921,FullModel
27,484.595,0.90597,0.65512,1.42337,0.81921,0.85286,0.91123,0.69472,0.75441,0.46364,1.33021,0.000435738,0.000435738,0.000435738,FullModel
28,502.148,0.91437,0.64914,1.43666,0.79183,0.83782,0.89021,0.67758,0.7861,0.4726,1.4039,0.000432267,0.000432267,0.000432267,FullModel
29,520.127,0.91299,0.64772,1.42942,0.83937,0.86582,0.92665,0.70286,0.78258,0.41364,1.34736,0.000428795,0.000428795,0.000428795,FullModel
30,537.69,0.90759,0.62154,1.43087,0.85706,0.88421,0.94092,0.71941,0.78285,0.38689,1.37942,0.000425324,0.000425324,0.000425324,FullModel
31,555.117,0.90819,0.62664,1.43039,0.91573,0.90633,0.96619,0.74386,0.78094,0.34007,1.35264,0.000421852,0.000421852,0.000421852,FullModel
32,572.604,0.90541,0.61347,1.42469,0.88295,0.89647,0.95734,0.74143,0.77557,0.37437,1.36674,0.00041838,0.00041838,0.00041838,FullModel
33,589.936,0.90576,0.60731,1.43343,0.9289,0.92749,0.97665,0.74881,0.79272,0.32707,1.37571,0.000414909,0.000414909,0.000414909,FullModel
34,606.807,0.895,0.59129,1.41976,0.90147,0.92192,0.9645,0.74229,0.79254,0.3298,1.37671,0.000411437,0.000411437,0.000411437,FullModel
35,624.492,0.89952,0.58365,1.42662,0.92985,0.91907,0.97234,0.75438,0.76655,0.318,1.36339,0.000407966,0.000407966,0.000407966,FullModel
36,641.976,0.89527,0.58812,1.4255,0.86359,0.92007,0.95328,0.73527,0.77667,0.35745,1.38477,0.000404494,0.000404494,0.000404494,FullModel
37,659.413,0.89727,0.58365,1.42354,0.94055,0.92784,0.97382,0.75831,0.76718,0.30658,1.35512,0.000401022,0.000401022,0.000401022,FullModel
38,676.509,0.8952,0.57331,1.42057,0.92684,0.92668,0.97103,0.74741,0.77898,0.30958,1.39717,0.000397551,0.000397551,0.000397551,FullModel
39,694.012,0.89865,0.57049,1.42006,0.94511,0.94048,0.97467,0.76089,0.76835,0.28424,1.35136,0.000394079,0.000394079,0.000394079,FullModel
40,711.779,0.88631,0.55361,1.41151,0.93241,0.94013,0.97595,0.76268,0.77084,0.29974,1.3458,0.000390608,0.000390608,0.000390608,FullModel
41,729.363,0.88792,0.54597,1.41808,0.89559,0.91315,0.96677,0.74732,0.79593,0.31334,1.37513,0.000387136,0.000387136,0.000387136,FullModel
42,746.597,0.89379,0.54609,1.42015,0.92687,0.9332,0.97408,0.74979,0.77624,0.30077,1.40713,0.000383664,0.000383664,0.000383664,FullModel
43,761.665,0.87967,0.53647,1.40875,0.95444,0.94641,0.98309,0.76564,0.77874,0.26348,1.39842,0.000380193,0.000380193,0.000380193,FullModel
44,775.367,0.885,0.52539,1.4173,0.92648,0.93485,0.97427,0.76034,0.76655,0.28046,1.37374,0.000376721,0.000376721,0.000376721,FullModel
45,789.02,0.87658,0.52371,1.40614,0.9309,0.91597,0.96795,0.75659,0.76562,0.28461,1.39512,0.00037325,0.00037325,0.00037325,FullModel
46,806.537,0.87542,0.53802,1.4054,0.92321,0.94289,0.97919,0.75993,0.78953,0.26287,1.38712,0.000369778,0.000369778,0.000369778,FullModel
47,824.079,0.87168,0.51649,1.39432,0.93905,0.91733,0.973,0.75967,0.76744,0.28928,1.38268,0.000366306,0.000366306,0.000366306,FullModel
48,841.694,0.87342,0.51646,1.39952,0.91687,0.91971,0.96599,0.74977,0.77022,0.30239,1.39875,0.000362835,0.000362835,0.000362835,FullModel
49,856.53,0.87147,0.51345,1.40495,0.91303,0.9311,0.97289,0.75705,0.76461,0.27854,1.40182,0.000359363,0.000359363,0.000359363,FullModel
50,869.977,0.87157,0.5121,1.40725,0.95545,0.95955,0.984,0.77746,0.76911,0.23173,1.39649,0.000355892,0.000355892,0.000355892,FullModel
51,883.57,0.86974,0.50302,1.39978,0.96222,0.95675,0.98446,0.77615,0.76161,0.2411,1.36864,0.00035242,0.00035242,0.00035242,FullModel
52,897.081,0.85953,0.49755,1.39199,0.95455,0.92672,0.98165,0.77479,0.76177,0.23988,1.36565,0.000348948,0.000348948,0.000348948,FullModel
53,910.566,0.86889,0.50173,1.4099,0.95091,0.94827,0.98225,0.7675,0.77164,0.24661,1.39976,0.000345477,0.000345477,0.000345477,FullModel
54,923.987,0.85361,0.48167,1.38777,0.95654,0.94094,0.98287,0.78035,0.7552,0.23207,1.35536,0.000342005,0.000342005,0.000342005,FullModel
55,937.438,0.85779,0.48899,1.38997,0.94217,0.94658,0.98241,0.7713,0.77522,0.24094,1.38589,0.000338534,0.000338534,0.000338534,FullModel
56,950.799,0.85552,0.47274,1.38797,0.94863,0.95411,0.98296,0.77289,0.75936,0.22911,1.38648,0.000335062,0.000335062,0.000335062,FullModel
57,967.837,0.86034,0.48191,1.40097,0.96058,0.95669,0.98534,0.78141,0.75381,0.22286,1.36936,0.00033159,0.00033159,0.00033159,FullModel
58,984.167,0.85099,0.47408,1.38675,0.96845,0.96041,0.98586,0.77877,0.76251,0.19032,1.40235,0.000328119,0.000328119,0.000328119,FullModel
59,997.633,0.85633,0.46868,1.39139,0.95275,0.96372,0.9847,0.78182,0.75848,0.19916,1.37306,0.000324647,0.000324647,0.000324647,FullModel
60,1011.11,0.85017,0.46569,1.38365,0.9432,0.94847,0.98185,0.76813,0.7968,0.23194,1.38271,0.000321176,0.000321176,0.000321176,FullModel
61,1024.55,0.85169,0.45768,1.3823,0.96645,0.964,0.98651,0.78167,0.77419,0.19472,1.38598,0.000317704,0.000317704,0.000317704,FullModel
62,1037.58,0.84841,0.45949,1.38822,0.95012,0.96326,0.98534,0.77632,0.7654,0.20388,1.39095,0.000314232,0.000314232,0.000314232,FullModel
63,1051.11,0.84306,0.45738,1.38013,0.94815,0.94773,0.98165,0.77409,0.75989,0.23087,1.40581,0.000310761,0.000310761,0.000310761,FullModel
64,1064.09,0.84257,0.44434,1.37874,0.96145,0.96409,0.98489,0.77382,0.7745,0.1937,1.43769,0.000307289,0.000307289,0.000307289,FullModel
65,1077.55,0.84193,0.43815,1.38072,0.95166,0.97177,0.98802,0.78048,0.75453,0.1978,1.37047,0.000303818,0.000303818,0.000303818,FullModel
66,1091.07,0.83967,0.43726,1.37268,0.96693,0.96314,0.98704,0.78457,0.75596,0.1955,1.39025,0.000300346,0.000300346,0.000300346,FullModel
67,1105.59,0.83607,0.43011,1.37098,0.96243,0.9718,0.98863,0.78228,0.75891,0.18723,1.38747,0.000296874,0.000296874,0.000296874,FullModel
68,1121.16,0.84358,0.4273,1.37309,0.96217,0.96249,0.98604,0.77707,0.77403,0.19377,1.3777,0.000293403,0.000293403,0.000293403,FullModel
69,1138.21,0.83493,0.41618,1.37089,0.95948,0.96769,0.98552,0.78121,0.77796,0.19491,1.39539,0.000289931,0.000289931,0.000289931,FullModel
70,1152.87,0.83839,0.43595,1.37637,0.94294,0.95783,0.98484,0.77337,0.78405,0.19857,1.41535,0.00028646,0.00028646,0.00028646,FullModel
71,1169.34,0.83663,0.42541,1.38056,0.94214,0.96236,0.98486,0.77707,0.76892,0.20278,1.40878,0.000282988,0.000282988,0.000282988,FullModel
72,1182.26,0.83036,0.4261,1.36474,0.93169,0.96397,0.98232,0.77921,0.76248,0.19089,1.40113,0.000279516,0.000279516,0.000279516,FullModel
73,1194.55,0.83311,0.42268,1.36577,0.94918,0.96002,0.9866,0.78152,0.76396,0.20421,1.36692,0.000276045,0.000276045,0.000276045,FullModel
74,1209.22,0.82919,0.42316,1.3692,0.95566,0.95462,0.98542,0.77826,0.7748,0.1775,1.37849,0.000272573,0.000272573,0.000272573,FullModel
75,1226.53,0.82304,0.42897,1.35986,0.96823,0.9671,0.98779,0.78199,0.75757,0.1684,1.37404,0.000269102,0.000269102,0.000269102,FullModel
76,1244.18,0.82813,0.42132,1.36661,0.9602,0.96246,0.98337,0.77624,0.76319,0.17758,1.3874,0.00026563,0.00026563,0.00026563,FullModel
77,1261.89,0.82271,0.4175,1.35978,0.96626,0.96844,0.98821,0.77852,0.77735,0.16912,1.38971,0.000262158,0.000262158,0.000262158,FullModel
78,1274.87,0.82645,0.40339,1.35621,0.97332,0.96034,0.98793,0.77837,0.77658,0.16461,1.38587,0.000258687,0.000258687,0.000258687,FullModel
79,1292.47,0.82025,0.40104,1.35817,0.97002,0.97167,0.98671,0.7809,0.7569,0.16415,1.37611,0.000255215,0.000255215,0.000255215,FullModel
80,1309.63,0.81856,0.39723,1.34946,0.96407,0.95821,0.98512,0.77463,0.7924,0.17101,1.40446,0.000251744,0.000251744,0.000251744,FullModel
81,1326.49,0.81721,0.39872,1.35773,0.9648,0.96379,0.98695,0.78091,0.76132,0.16858,1.38562,0.000248272,0.000248272,0.000248272,FullModel
82,1343.58,0.82403,0.40662,1.35967,0.956,0.97092,0.98616,0.77562,0.78158,0.16525,1.40321,0.0002448,0.0002448,0.0002448,FullModel
83,1361.1,0.81081,0.39889,1.34343,0.95723,0.96705,0.98618,0.77968,0.7596,0.16389,1.39075,0.000241329,0.000241329,0.000241329,FullModel
84,1378.66,0.81243,0.39879,1.35093,0.96943,0.96998,0.98789,0.7775,0.77793,0.16492,1.37952,0.000237857,0.000237857,0.000237857,FullModel
85,1396.15,0.81232,0.38922,1.35103,0.96975,0.97003,0.98793,0.7828,0.7691,0.1578,1.38567,0.000234386,0.000234386,0.000234386,FullModel
86,1412.5,0.80688,0.38502,1.33975,0.96129,0.96479,0.98485,0.7789,0.77074,0.17108,1.39362,0.000230914,0.000230914,0.000230914,FullModel
87,1429.18,0.80873,0.391,1.3505,0.96567,0.96771,0.98721,0.77854,0.777,0.16204,1.38257,0.000227442,0.000227442,0.000227442,FullModel
88,1446.91,0.81056,0.3921,1.34641,0.97204,0.96775,0.98603,0.78108,0.76337,0.15354,1.38029,0.000223971,0.000223971,0.000223971,FullModel
89,1464.39,0.80358,0.38201,1.34146,0.97021,0.96996,0.98761,0.77919,0.76885,0.15315,1.37772,0.000220499,0.000220499,0.000220499,FullModel
90,1481.06,0.80283,0.38208,1.34198,0.97362,0.9689,0.98642,0.78113,0.76223,0.14979,1.38702,0.000217028,0.000217028,0.000217028,FullModel
91,1498.13,0.80497,0.37284,1.33843,0.97072,0.97627,0.98751,0.7838,0.75818,0.14408,1.37657,0.000213556,0.000213556,0.000213556,FullModel
92,1515.85,0.79939,0.3725,1.3418,0.96317,0.97457,0.98748,0.77828,0.76601,0.14871,1.38446,0.000210084,0.000210084,0.000210084,FullModel
93,1532.85,0.8045,0.38464,1.3473,0.96596,0.97574,0.98782,0.77961,0.77398,0.1511,1.38961,0.000206613,0.000206613,0.000206613,FullModel
94,1550.48,0.79602,0.37333,1.33618,0.96636,0.97007,0.98769,0.78334,0.76296,0.14374,1.37666,0.000203141,0.000203141,0.000203141,FullModel
95,1567.44,0.8022,0.37569,1.34175,0.96995,0.96848,0.98634,0.78483,0.7523,0.14563,1.37196,0.00019967,0.00019967,0.00019967,FullModel
96,1585.4,0.79126,0.37051,1.32888,0.97097,0.97282,0.98757,0.78017,0.76163,0.14436,1.37923,0.000196198,0.000196198,0.000196198,FullModel
97,1602.37,0.78933,0.36813,1.32232,0.97301,0.9734,0.98906,0.78218,0.78352,0.13902,1.36924,0.000192726,0.000192726,0.000192726,FullModel
98,1620,0.78911,0.35843,1.32604,0.97353,0.97602,0.99084,0.78306,0.78007,0.13706,1.37512,0.000189255,0.000189255,0.000189255,FullModel
99,1637.5,0.79101,0.35808,1.32938,0.97229,0.97481,0.98823,0.78299,0.76992,0.14172,1.37585,0.000185783,0.000185783,0.000185783,FullModel
100,1654.87,0.79498,0.36157,1.33206,0.97629,0.97234,0.98952,0.78126,0.77294,0.14034,1.37891,0.000182312,0.000182312,0.000182312,FullModel
101,1672.34,0.79512,0.36448,1.33175,0.97158,0.97383,0.987,0.78028,0.77116,0.1384,1.40297,0.00017884,0.00017884,0.00017884,FullModel
102,1690.13,0.79167,0.35964,1.33002,0.97078,0.975,0.98974,0.78202,0.77057,0.13189,1.39716,0.000175368,0.000175368,0.000175368,FullModel
103,1705.23,0.78688,0.35686,1.32923,0.97201,0.97449,0.99014,0.78208,0.76987,0.14649,1.37417,0.000171897,0.000171897,0.000171897,FullModel
104,1722.98,0.78491,0.36195,1.32652,0.97294,0.97431,0.98757,0.78144,0.76888,0.13351,1.39542,0.000168425,0.000168425,0.000168425,FullModel
105,1740.54,0.78585,0.35056,1.32342,0.9734,0.97829,0.98973,0.77975,0.7766,0.13183,1.38994,0.000164954,0.000164954,0.000164954,FullModel
106,1757.87,0.77868,0.35342,1.32006,0.96284,0.97624,0.98809,0.78394,0.77086,0.13557,1.37698,0.000161482,0.000161482,0.000161482,FullModel
107,1771.48,0.78274,0.35702,1.32103,0.97781,0.97534,0.99013,0.78623,0.76834,0.13519,1.36886,0.00015801,0.00015801,0.00015801,FullModel
108,1789.25,0.78687,0.35648,1.32333,0.97169,0.97195,0.9886,0.78209,0.76427,0.13517,1.38928,0.000154539,0.000154539,0.000154539,FullModel
109,1806.77,0.77891,0.35658,1.31749,0.97544,0.97157,0.98882,0.77817,0.78013,0.13483,1.38481,0.000151067,0.000151067,0.000151067,FullModel
110,1823.9,0.7794,0.34919,1.31586,0.97281,0.97596,0.98801,0.7811,0.77038,0.12971,1.38621,0.000147596,0.000147596,0.000147596,FullModel
111,1837.52,0.77323,0.34158,1.31729,0.97637,0.9734,0.9878,0.77921,0.76984,0.12385,1.38801,0.000144124,0.000144124,0.000144124,FullModel
112,1851.14,0.78397,0.35526,1.32034,0.97443,0.9752,0.98901,0.78067,0.76897,0.12583,1.3974,0.000140652,0.000140652,0.000140652,FullModel
113,1864.78,0.77613,0.3461,1.31401,0.97298,0.98,0.99066,0.78053,0.77145,0.12828,1.3888,0.000137181,0.000137181,0.000137181,FullModel
114,1877.89,0.76622,0.34323,1.30895,0.9787,0.97638,0.9895,0.78015,0.76926,0.12768,1.38451,0.000133709,0.000133709,0.000133709,FullModel
115,1891.21,0.77146,0.34272,1.31299,0.98004,0.97642,0.99088,0.78031,0.77354,0.12249,1.39616,0.000130238,0.000130238,0.000130238,FullModel
116,1907.17,0.77712,0.3432,1.30832,0.97567,0.97673,0.98911,0.77785,0.77627,0.12615,1.393,0.000126766,0.000126766,0.000126766,FullModel
117,1919.8,0.77298,0.34188,1.31503,0.97581,0.97671,0.98896,0.77905,0.77536,0.12501,1.39147,0.000123294,0.000123294,0.000123294,FullModel
118,1932.93,0.7682,0.33616,1.30793,0.97616,0.97769,0.98895,0.77599,0.77872,0.12942,1.37324,0.000119823,0.000119823,0.000119823,FullModel
119,1950.54,0.76772,0.3365,1.31069,0.97531,0.97955,0.98945,0.78067,0.76816,0.12551,1.38767,0.000116351,0.000116351,0.000116351,FullModel
120,1968.14,0.76597,0.33777,1.30814,0.97829,0.97127,0.98997,0.77895,0.77151,0.12708,1.38224,0.00011288,0.00011288,0.00011288,FullModel
121,1983.9,0.7664,0.33699,1.29971,0.97722,0.9793,0.98886,0.77937,0.76946,0.12423,1.3922,0.000109408,0.000109408,0.000109408,FullModel
122,1998.75,0.76742,0.34317,1.30564,0.975,0.97888,0.98974,0.77895,0.77225,0.12303,1.3856,0.000105936,0.000105936,0.000105936,FullModel
123,2011.78,0.76598,0.3313,1.307,0.97406,0.97679,0.98949,0.78086,0.77197,0.12451,1.37966,0.000102465,0.000102465,0.000102465,FullModel
124,2024.42,0.7572,0.32747,1.29385,0.97817,0.97348,0.98956,0.77802,0.77345,0.11952,1.38606,9.89932e-05,9.89932e-05,9.89932e-05,FullModel
125,2037.74,0.76354,0.33703,1.30773,0.97895,0.97627,0.98996,0.77971,0.77332,0.1203,1.38105,9.55216e-05,9.55216e-05,9.55216e-05,FullModel
